"Observed","RF","LMM"
2619.818437,2300.47956294216,2474.89738886954
2517.487067,2134.39407187209,1663.02051986014
2084.900307,1997.85583045036,2061.09504923878
938.7235868,993.717709549622,825.788675519489
2379.024737,2281.30663104713,2242.62012245321
2757.974786,2212.35169752262,2289.52056773471
840.2413928,707.644419598873,495.437863337083
127.5812843,294.326063237621,122.102602800319
1100.498204,1358.56735352218,1315.4958012394
3499.565541,2528.36971961133,2567.7838803666
371.2682535,1074.48216355384,914.266173607526
1972.504185,2480.07890631251,2421.50519797179
1404.212884,1835.9810227544,1741.20858689471
1907.328161,1740.5099875426,1910.73869450721
1223.846226,1504.58326205352,1642.83676252032
1261.151262,2012.36987782262,1980.84912191659
634.1444533,1044.63101182207,1230.19066146998
267.0517965,215.370933328539,135.859387362108
2458.768355,1928.93689394639,2099.17359940664
2109.860899,1740.09621347512,1864.53094029125
2388.121898,2061.64919372814,1973.70846755524
974.8501465,1348.65607563228,1614.93169339744
1930.465619,1816.25413427992,2093.70955556206
2061.232294,1921.71136053519,1906.11154317632
2302.001317,1935.9434850698,1939.05305144387
2325.453216,2166.70104627145,2432.41755883166
1844.575005,1997.77699359433,2102.54900384501
1944.75533,1883.66107966501,1957.42715317689
3342.372342,2177.92442399688,2536.20953301513
3232.126812,3181.45544910398,2913.79796217621
2403.895537,2389.47438016167,2359.23395049597
1673.410472,2821.11021786337,2713.6882732081
1871.195116,2624.89304531371,2637.69451690248
2533.820466,2726.4061211122,2261.97969008362
177.2348945,198.390256334608,13.277699175168
1328.861884,1233.70497746985,1649.63974704284
768.0854653,980.410947786101,733.220910816675
1685.260126,1519.21073627915,1558.19165495918
2174.029288,1840.31669493223,1965.46934028634
253.2458501,169.815867545494,115.823385486277
3907.490638,2494.0292312585,2306.00498213286
1023.4719,1421.52453817755,1510.70421275514
2959.548055,2304.64350112701,2392.66418534791
1815.436893,2186.88333499094,2221.81225975211
827.0669283,752.826122265065,805.150120892874
2124.317975,969.040188337756,1826.52372428625
2205.541908,2029.65816488798,2166.7001573013
3232.53534,3033.399272635,2800.98041660121
974.8591072,1084.6459464093,942.712272190063
2612.321987,2903.92884387029,2713.98295808974
1264.50054,2067.87753217543,2021.00520497785
1707.991975,2462.48980296397,2457.92169904081
335.226514,1305.81384390143,1552.19241279384
1358.940001,1352.03455502444,1496.51296230366
1115.061149,2242.66491392234,2528.73104838415
1276.298117,1937.71176698889,2125.94018877872
157.9659128,181.492402980144,131.611679309344
975.0736873,1075.06274130608,1057.16825628657
2181.554851,1831.00342943389,1692.34753704129
995.9056192,1324.86636635453,1185.23509257971
2842.478173,2781.48127438162,2420.94954615292
3045.482698,2357.24603542876,2557.43084534312
1081.460835,1066.47271182824,1390.30818242008
1114.392763,2140.26984946878,2400.70688764761
998.6450237,2193.24643679703,2053.01250918641
950.679965,1037.00449919246,1027.60893944491
2111.035486,1562.22215460657,1407.97213018479
1671.469219,1440.47047289591,1503.8613597816
1094.445802,1707.61748475013,1829.65458125118
3463.946456,1948.29682512219,2048.66011353118
2120.235684,2177.08787293767,2250.99169920224
1253.40896,1554.20561759236,1656.1930217421
2163.437329,2097.7074504528,2323.68213317378
1315.458809,1052.77224574942,1295.03385413098
2874.508579,2801.10754410355,2470.29154964247
3214.87932,2866.54729672028,2636.15093969863
1653.207487,2469.79658339423,2327.55391110582
3741.526886,2896.83115939835,2721.16657882946
3437.010195,3114.78329970485,2696.9628309839
740.4350662,1197.95647785335,1194.71366545628
3137.837046,2298.54685190604,2403.12939146676
2090.824671,1379.15344721772,1258.66819234857
3563.192777,2630.34507328885,2368.39409056835
2371.595643,1848.9806612915,1680.46761582691
1804.02745,1863.86391971132,1768.40895831528
1357.101904,1835.50680547863,1717.18912749007
2036.451502,1984.73335063963,2068.86504171839
1926.2263,2144.6449023586,1871.40407843706
2237.51217,1781.50882541991,2067.51984874251
2381.920113,1861.23436988614,1912.66388336821
1989.320933,1498.51462719326,1638.52173449998
2027.398266,1991.88749334178,2502.4965518647
591.0168559,921.028702728713,1117.04172155393
2509.666055,2247.04901761096,2089.34481412297
1259.404693,1321.68383857352,1277.86704215117
1193.53105,1645.30555844877,1516.69890485523
1098.403512,1460.99149335653,1459.94579411971
3574.67857,2186.7988457122,2199.54165272566
2012.584381,2197.30483375533,2323.25385001732
2410.370393,2207.4859509632,2242.64539938479
1527.530919,1976.58674336359,1591.9587866358
1476.416762,1892.06462603411,1893.54133087791
1427.268601,1654.53330436253,1799.868582168
648.0938495,1034.65971402208,1623.92534481212
1329.946273,1467.65845574757,1476.45407996797
2793.72829,2299.88774016705,2013.04868859011
85.55215802,72.4553528419699,-348.309773165738
3294.943134,2254.69116561317,2410.52175042673
1995.989896,1684.13425347738,1708.4264485095
806.7801715,819.264646944707,1065.50130245208
1190.335046,1086.09219683629,1255.86651897686
3001.862236,2930.4514885214,2529.1173411999
1621.139955,1001.12525159517,997.468535475197
1930.974205,2118.38530012531,2325.29728837289
1987.445919,2041.28590105687,2157.59567343964
1007.459626,1648.72954916837,1779.03638385029
234.5050796,715.982574404569,452.175740467806
1579.507515,2272.91763994553,2327.78108647715
2444.999257,2512.60284483622,2172.58366433855
2539.967184,2183.75035771241,2276.9954547545
2211.657289,2110.30696353956,2158.35974606421
2315.007679,1679.12146427026,1823.30500871179
693.4098796,300.100749116642,868.036826570744
3324.433551,2543.31919973438,2494.25356574622
180.4352183,268.054841538098,246.006661343093
1675.911151,1802.40098261734,2089.47311547953
3084.872416,2533.76859328144,2499.0716949809
1666.071153,2194.37068549889,2439.88181955446
2222.165419,1594.03851035311,1609.61786899662
1168.187898,1765.44403568388,1595.60796514194
3328.160493,2799.17031438683,2493.89801990338
400.3414485,501.108841554613,485.52195584266
2305.398356,3029.44701166071,2705.83085036289
1570.13697,1771.19487922493,1851.52469852212
1755.680478,2245.19124134073,1989.47927080731
3146.854086,2230.60655289815,1716.2673211612
2115.991429,2203.71903650628,2119.47284083883
726.0125466,517.318247324335,516.414318865219
2465.490515,2324.25287597192,2459.37619289115
2699.323509,2418.22341054121,2230.01763435268
2885.459598,2199.08251623652,2421.1879881325
1795.698374,2074.43599007066,2356.35682834045
1669.084542,1959.40053255427,1876.6280213744
2568.99667,2220.64498213419,2228.9126479982
827.9058285,924.904169432417,740.21373572313
104.2510363,136.040768938893,-131.428575140308
3505.938168,2635.83897487148,2764.19806185146
2487.1889,2184.58681529152,2231.5891693286
997.1810043,1116.73282447908,1100.93977808411
1985.252007,2143.37467048593,2345.02270998464
1451.956584,1795.64412842711,1954.7318505576
2669.05642,1735.90861885353,1963.99141815016
575.659836,1286.06818275902,1163.42860845583
1386.110813,1342.40311762793,1272.76917690781
1913.017663,1154.09804384396,987.839186656525
3875.866995,2640.78937917059,2558.01487558864
2112.235112,2002.24497880925,1843.26268299877
457.1927743,1506.94350878005,738.650974733829
2123.345748,1944.98628081498,1813.72481193088
2522.024675,2323.7511182099,2340.46357172727
1946.943225,2352.17870930038,2289.15988786589
1926.80002,1791.37045177843,2070.30162122976
1167.457869,1390.27435987131,1259.76258641804
3495.086943,2741.08546944504,2652.9749265772
2971.560918,2123.63854855939,2366.7267569582
1542.329881,1212.7525533675,1039.83730729996
176.2257363,132.405542585524,-14.4850452340948
1455.876141,1848.87731537818,1891.98086783403
2302.779614,2196.48806253814,2215.86279318988
1190.335046,1030.30857976667,1185.10750482866
926.142217,1925.87309206349,2360.17443378139
1504.425352,1756.73321718438,1876.04346079211
2266.645903,1846.87468089446,1890.89748153928
485.3837437,1190.32526590298,1159.52945040526
1884.851452,1880.02561034661,1809.00437772272
2094.863031,1885.57377455356,2245.95841710762
2275.207453,2505.99287096747,2177.80013613002
2081.443282,1963.95634765578,2657.56032333293
2608.108269,2366.97178840977,2508.38261625173
1546.54387,1245.95050225656,1258.31579852074
997.8964521,1023.07870328322,1376.77843229439
3141.897989,2103.8851233078,1751.23172495719
719.8542501,850.482347967636,650.255887634892
2312.344469,2254.77633390238,2332.05263881074
2874.508579,2801.10754410355,2470.29154964247
3265.930216,2592.68345249875,2429.5071087548
2214.478943,1717.13396430313,1905.74889373675
2298.253228,2305.15166229502,2289.21596104663
75.0767924,275.472952388995,281.490730610127
2692.060705,2335.14524712033,2311.95713048888
2686.242624,1966.97988678816,2474.83888467759
2947.366064,2041.38867192979,2166.19973335763
1197.246663,2055.14782117394,2057.65382590433
1634.778827,2233.40888736058,1989.44972463167
1672.334678,829.21337178255,1344.21009674265
411.3864397,446.396394226724,1279.27950602795
2412.528753,2686.80464615475,2482.86714972878
2128.926753,2045.90257474265,2060.33681122801
2075.58408,2058.18718354947,2140.6263083336
411.3864397,594.146764241023,1184.01803584944
2302.393413,2494.74458360748,2691.789005147
3539.662606,2950.78512584828,2356.30569778073
3161.367422,2806.75652582451,2389.74880762313
2203.673468,2239.2689842733,1793.41093194255
1411.863589,1322.31976841504,1571.61962527511
1884.97485,2219.41419109749,2167.85310171972
1663.693606,1420.38570810657,1188.21305157049
1718.044445,1108.04334548961,1072.19592138675
2160.788114,2284.59217860284,2194.68133389695
1908.503769,2222.4538851481,1156.85332055923
2800.623516,2215.04940135066,2447.75655983
1592.359796,1869.46958978292,1686.49375782053
997.8964521,1023.07870328322,1376.77843229439
1049.340498,1058.75803012508,1030.4027181058
1753.249683,944.76905916155,1480.71393833081
2599.974964,2364.17322617748,2511.05210354498
357.7585386,891.859918753612,466.596504382809
1841.497819,2624.99921537829,2272.30452472528
113.3120093,56.1909115806598,-418.99878897396
2689.727637,2066.64381791983,2073.85768597213
1953.132744,1868.80987832996,1918.5701207567
1072.237819,1058.04741309191,1134.57753089746
2052.542741,2046.92797368241,2412.15587813338
1648.306309,1918.80135418323,1728.77912930368
1009.411513,1280.38747321194,1310.26476612375
822.9602131,1380.95545029756,1528.98854027687
1228.2072,1219.49427941525,1419.52743194877
1278.3342,2072.11919626077,2225.26108937548
1213.19035,1180.8377142917,1420.82733045111
821.2947775,1174.33381242328,1638.22865587303
3429.420012,2464.68561629884,2566.87983394579
673.7792036,543.804360906058,299.539340682138
3007.699486,2437.9764086274,2175.77925676912
1909.127957,2426.38251943974,2782.17109927442
1030.506164,1129.21241071061,1171.17163395392
1817.073512,1905.54125589352,1861.35537209489
1188.232926,1639.82188315329,1706.13969891479
1579.99341,1540.73702169166,1699.43054027789
2722.827725,2237.88185699123,2168.11569334056
1463.767666,1552.74511742847,1368.46496498673
198.0412298,146.849083694131,-32.1834751992333
2097.724217,2234.30914296969,2040.56106038709
1066.891951,1341.60529761043,1409.64788827747
611.8355392,593.415376094493,633.385664149779
1455.320206,1835.78422982377,2034.7972086586
2002.033036,2627.23820827808,2464.42744440913
660.9178541,2678.29763432692,1539.94791307015
1595.801876,1554.3935488154,1556.90111631667
1465.643398,1815.91506203334,2440.20976851233
2671.554122,2472.1048580542,2227.85614092412
3018.244611,2844.15925841038,2598.63395628113
1711.117992,2164.50512847365,1777.32738022149
3380.415684,1761.68683067178,1639.20038404685
2176.447959,2685.86636522669,2316.35547327707
1549.108363,1838.5016088633,1920.64631150303
1848.707976,2318.70913751388,2282.0091445869
2253.921998,2186.74775234542,1822.85075927257
1841.669703,2508.22596632849,2492.70318093517
1680.820897,1945.48971580601,1972.39249383755
1130.82107,2088.14187754871,2220.17231538496
1035.674284,889.094509860758,906.341725144189
2118.371321,1271.00134728047,2448.91653097649
2312.279498,2262.61726030011,2299.20751796037
1969.835824,2631.51618468122,2611.32076678711
923.8651562,1720.74415110635,1565.69472644511
1609.543312,1647.94285515181,1765.35205947698
312.6168059,457.804423722946,318.484861927429
2386.629259,1817.04901543063,1935.06684216697
1319.814204,1478.75846577366,1461.39322047623
68.1095686,208.626685646225,78.7751494778658
1333.287646,1474.0875208579,1677.67747340764
2496.284276,2310.77551361974,2197.14177245245
2128.893782,2442.08131754345,2556.56051154486
2023.930732,1813.39648041398,1861.93518598755
1724.591962,2042.70612854286,2177.01358330885
3501.244571,2458.61251899571,2760.81541408837
3082.85774,2408.35834277045,2575.67278283963
1932.100405,2424.62531968525,2584.28392633964
527.963086,927.801375770954,1132.80585771766
1768.579311,1949.278126787,2397.38468139538
2020.384959,2933.07026741165,2766.43162691531
2014.010186,2274.86821839081,2157.14457852238
2574.319478,2467.66536978278,2171.3487405235
1957.993585,2060.9265166893,2330.15111681125
1946.504514,1785.12009401972,2187.4978622848
63.26149783,599.336624712588,-15.6830961194078
1425.135146,1218.76606585966,1275.84080937238
2336.160495,1806.51641368389,1938.97126593016
2200.135386,2042.11303994015,2180.3695127507
1364.048707,1229.81849858362,1057.19173727146
1923.706446,2194.64131204829,2277.69755003505
1362.326737,1769.51209513919,1718.18138944975
1866.718403,2321.31183917724,2212.70147925924
959.801778,1715.59666916498,1660.81616054899
160.1041912,154.855578115206,242.326728272015
1681.866043,1931.10335959385,2108.47208986368
1333.577769,2038.80333245828,1946.63931470389
1621.488495,1554.1209463289,1631.82065846497
2630.398935,2119.28171517084,2375.50215547661
1085.577793,1276.0349100483,1221.2857021135
1894.814022,1983.87824570609,2135.94960890769
293.4229731,233.699764529793,116.338390939781
2610.682346,1281.65706032611,2421.1421100944
2810.068694,2737.56783521226,2674.808588785
2829.824892,2407.73813701116,2459.59183565583
2672.378456,1653.44143073336,1818.21973888843
2047.34564,2347.72799929246,2414.58638446153
2338.07628,1647.88480669954,1790.26837655334
2825.763717,3450.94733816823,2766.28198448003
2368.22951,1689.49354362406,1934.96018644128
1238.706166,1407.19905028973,1473.54371981629
2309.499369,3047.26826513471,2432.83620647051
1858.400031,2046.22600017036,2008.66130328792
1604.746643,2082.17298174649,1953.75157714857
2882.738087,2016.81033449224,2643.18318627908
1487.760924,1502.2081174615,1594.7876480819
3392.719706,2103.18079415108,1891.20309586121
2495.016218,2141.60607390473,2002.83088576074
1395.732211,1449.95238726941,1393.56147260006
1285.057578,1142.42109286022,1219.51646993355
2829.824892,2654.52140636303,2515.54297747092
1487.687805,1943.48376177377,2055.69633310009
3466.050012,3091.14238886269,2478.17638716307
2253.653541,2339.47139069142,2711.61456165566
356.00924,589.610303035489,648.669096050926
2879.994082,2755.23945834183,2886.76516986795
3173.042964,2054.29842385317,2255.02911385429
1990.116905,1100.20650175806,1123.09721561667
1203.317796,1789.15521596182,1802.01753991611
1625.773147,1273.1103695056,1374.83145195658
35.36918906,71.992154475635,-38.6457438865985
2502.353713,2696.68581870076,2191.5740106121
235.4066821,545.032867609519,491.267752824783
2178.631646,2605.13868878397,2423.829478166
1969.248297,1881.6113442557,1973.46398282347
373.5558249,1272.51912385074,1139.47287663591
120.4001107,958.841346244182,736.843364786544
2295.589837,1858.25536914033,2220.82653183097
1890.688078,2275.05159528928,1955.47170422784
3544.586648,2605.70719286347,1748.12538620662
1909.629104,1951.09733695692,1907.42316611486
2812.537308,1932.56785798967,2045.70897997398
4359.467376,2087.91469645448,2017.50176115588
2030.745556,2415.80372707767,2274.17719515266
1520.910126,1148.90847175933,1384.23242774849
2113.601999,1908.15156093148,2081.3844630176
589.4981081,367.255393670298,554.026599470347
3278.363666,2336.12096837972,2586.90934192904
2122.418233,1900.01202774824,1877.26737682398
2292.110497,2155.74878015731,2271.49453131249
2015.968099,2098.95203665804,2343.83000772747
809.9050599,2037.17868392176,2366.86037586356
1792.189729,2411.63583849827,2316.27321733121
1349.01144,1828.05523288311,1918.52780244574
2478.725464,2818.68917262657,2381.84371404063
2525.081636,2119.260066197,2356.37831570746
2852.225161,1992.71042880372,1788.83612345937
761.9595337,853.387676327941,1070.10295768112
703.6890636,1053.09920225343,976.991300124132
1084.736785,2514.89186357101,2642.37882201974
3101.220651,1982.95828442433,2360.2481408106
2599.818059,2149.62791115938,1933.42246083951
1869.702859,2621.22671709401,2682.68647870375
2394.929384,2170.50450291115,1869.48743906072
3022.713844,2261.80770269029,1884.88290996995
1306.186181,1113.03605425868,1080.84667283765
2810.60261,2509.82049695178,2285.11212787626
1907.222123,1808.42272117637,2043.1925089907
123.3759051,233.94432213512,104.655340044285
1276.555664,1776.93637698196,1819.43575268656
945.9664516,1208.33308236144,1288.16526167889
971.041302,1453.96697943927,1446.05186985423
2351.254091,1781.93184895114,1873.66362971786
1222.924117,1363.88005071855,1364.48764912493
2394.485686,1595.33235431594,1605.70622688023
